NLQ,PREDICTED SQL,GOLD SQL,DATABASE
Show paragraph details for paragraph with text 'Korea ' .,SELECT * FROM Paragraphs WHERE Paragraph_Text LIKE '%Korea%',select other_details from paragraphs where paragraph_text like 'korea',cre_Doc_Template_Mgt
What are the details for the paragraph that includes the text 'Korea ' ?,SELECT Paragraph_Text FROM Paragraphs WHERE Paragraph_Text LIKE '%Korea%',select other_details from paragraphs where paragraph_text like 'korea',cre_Doc_Template_Mgt
Show all paragraph ids and texts for the document with name 'Welcome to NY'.,"SELECT Paragraph_ID ,  Paragraph_Text FROM Paragraphs WHERE Document_ID IN (SELECT Document_ID FROM Documents WHERE Document_Name  =  'Welcome to NY')","SELECT T1.paragraph_id ,   T1.paragraph_text FROM Paragraphs AS T1 JOIN Documents AS T2 ON T1.document_id  =  T2.document_id WHERE T2.Document_Name  =  'Welcome to NY'",cre_Doc_Template_Mgt
What are the ids and texts of paragraphs in the document titled 'Welcome to NY'?,"SELECT Paragraph_ID ,  Paragraph_Text FROM Paragraphs WHERE Document_ID IN (SELECT Document_ID FROM Documents WHERE Document_Name  =  'Welcome to NY')","SELECT T1.paragraph_id ,   T1.paragraph_text FROM Paragraphs AS T1 JOIN Documents AS T2 ON T1.document_id  =  T2.document_id WHERE T2.Document_Name  =  'Welcome to NY'",cre_Doc_Template_Mgt
"Show all paragraph texts for the document ""Customer reviews"".",SELECT Paragraph_Text FROM Paragraphs WHERE Document_ID IN (SELECT Document_ID FROM Documents WHERE Document_Name  =  'Customer reviews'),"SELECT T1.paragraph_text FROM Paragraphs AS T1 JOIN Documents AS T2 ON T1.document_id  =  T2.document_id WHERE T2.document_name  =  ""Customer reviews""",cre_Doc_Template_Mgt
What are the paragraph texts for the document with the name 'Customer reviews'?,SELECT Paragraph_Text FROM Paragraphs WHERE Document_ID IN (SELECT Document_ID FROM Documents WHERE Document_Name  =  'Customer reviews'),"SELECT T1.paragraph_text FROM Paragraphs AS T1 JOIN Documents AS T2 ON T1.document_id  =  T2.document_id WHERE T2.document_name  =  ""Customer reviews""",cre_Doc_Template_Mgt
Show all document ids and the number of paragraphs in each document. Order by document id.,"SELECT T1.Document_ID ,  count(*) FROM Documents AS T1 JOIN Paragraphs AS T2 ON T1.Document_ID  =  T2.Document_ID GROUP BY T1.Document_ID ORDER BY T1.Document_ID","SELECT document_id ,  count(*) FROM Paragraphs GROUP BY document_id ORDER BY document_id",cre_Doc_Template_Mgt
"Return the different document ids along with the number of paragraphs corresponding to each, ordered by id.","SELECT Document_ID ,  count(*) FROM Paragraphs GROUP BY Document_ID ORDER BY Document_ID","SELECT document_id ,  count(*) FROM Paragraphs GROUP BY document_id ORDER BY document_id",cre_Doc_Template_Mgt
"Show all document ids, names and the number of paragraphs in each document.","SELECT T1.Document_ID ,  T1.Document_Name ,  count(*) FROM Documents AS T1 JOIN Paragraphs AS T2 ON T1.Document_ID  =  T2.Document_ID GROUP BY T1.Document_ID","SELECT T1.document_id ,  T2.document_name ,  count(*) FROM Paragraphs AS T1 JOIN Documents AS T2 ON T1.document_id  =  T2.document_id GROUP BY T1.document_id",cre_Doc_Template_Mgt
"What are the ids and names of each document, as well as the number of paragraphs in each?","SELECT T1.Document_ID ,  T1.Document_Name ,  count(*) FROM Documents AS T1 JOIN Paragraphs AS T2 ON T1.Document_ID  =  T2.Document_ID GROUP BY T1.Document_ID","SELECT T1.document_id ,  T2.document_name ,  count(*) FROM Paragraphs AS T1 JOIN Documents AS T2 ON T1.document_id  =  T2.document_id GROUP BY T1.document_id",cre_Doc_Template_Mgt
List all document ids with at least two paragraphs.,SELECT T1.document_id FROM documents AS T1 JOIN paragraphs AS T2 ON T1.document_id  =  T2.document_id GROUP BY T1.document_id HAVING count(*)  >  1,SELECT document_id FROM Paragraphs GROUP BY document_id HAVING count(*)  >=  2,cre_Doc_Template_Mgt
What are the ids of documents that have 2 or more paragraphs?,SELECT Document_ID FROM Paragraphs GROUP BY Document_ID HAVING count(*)  >  1,SELECT document_id FROM Paragraphs GROUP BY document_id HAVING count(*)  >=  2,cre_Doc_Template_Mgt
What is the document id and name with greatest number of paragraphs?,"SELECT Document_ID ,  Document_Name FROM Documents WHERE Document_ID  =  (SELECT Document_ID FROM Paragraphs GROUP BY Document_ID ORDER BY count(*) DESC LIMIT 1)","SELECT T1.document_id ,  T2.document_name FROM Paragraphs AS T1 JOIN Documents AS T2 ON T1.document_id  =  T2.document_id GROUP BY T1.document_id ORDER BY count(*) DESC LIMIT 1",cre_Doc_Template_Mgt
Return the id and name of the document with the most paragraphs.,"SELECT Document_ID ,  Document_Name FROM Documents WHERE Document_ID  =  (SELECT Document_ID FROM Paragraphs GROUP BY Document_ID ORDER BY count(*) DESC LIMIT 1)","SELECT T1.document_id ,  T2.document_name FROM Paragraphs AS T1 JOIN Documents AS T2 ON T1.document_id  =  T2.document_id GROUP BY T1.document_id ORDER BY count(*) DESC LIMIT 1",cre_Doc_Template_Mgt
What is the document id with least number of paragraphs?,SELECT Document_ID FROM Documents WHERE Document_ID  =  (SELECT Document_ID FROM Paragraphs GROUP BY Document_ID ORDER BY count(*) ASC LIMIT 1),SELECT document_id FROM Paragraphs GROUP BY document_id ORDER BY count(*) ASC LIMIT 1,cre_Doc_Template_Mgt
Return the id of the document with the fewest paragraphs.,SELECT Document_ID FROM Documents WHERE Document_ID  =  (SELECT Document_ID FROM Paragraphs GROUP BY Document_ID ORDER BY count(*) ASC LIMIT 1),SELECT document_id FROM Paragraphs GROUP BY document_id ORDER BY count(*) ASC LIMIT 1,cre_Doc_Template_Mgt
What is the document id with 1 to 2 paragraphs?,SELECT Document_ID FROM Documents WHERE Document_ID IN (SELECT Document_ID FROM Paragraphs GROUP BY Document_ID HAVING count(*) BETWEEN 1 AND 2),SELECT document_id FROM Paragraphs GROUP BY document_id HAVING count(*) BETWEEN 1 AND 2,cre_Doc_Template_Mgt
Give the ids of documents that have between one and two paragraphs.,SELECT Document_ID FROM Documents WHERE Document_ID IN (SELECT Document_ID FROM Paragraphs GROUP BY Document_ID HAVING count(*) BETWEEN 1 AND 2),SELECT document_id FROM Paragraphs GROUP BY document_id HAVING count(*) BETWEEN 1 AND 2,cre_Doc_Template_Mgt
Show the document id with paragraph text 'Brazil' and 'Ireland'.,SELECT Document_ID FROM Paragraphs WHERE Paragraph_Text LIKE '%Brazil%' AND Paragraph_Text LIKE '%Ireland%',SELECT document_id FROM Paragraphs WHERE paragraph_text  =  'Brazil' INTERSECT SELECT document_id FROM Paragraphs WHERE paragraph_text  =  'Ireland',cre_Doc_Template_Mgt
What are the ids of documents that contain the paragraph text 'Brazil' and 'Ireland'?,SELECT DISTINCT T1.Document_ID FROM Paragraphs AS T1 JOIN Paragraphs AS T2 ON T1.Document_ID  =  T2.Document_ID WHERE T1.Paragraph_Text  =  'Brazil' AND T2.Paragraph_Text  =  'Ireland',SELECT document_id FROM Paragraphs WHERE paragraph_text  =  'Brazil' INTERSECT SELECT document_id FROM Paragraphs WHERE paragraph_text  =  'Ireland',cre_Doc_Template_Mgt
How many teachers are there?,SELECT count(*) FROM teacher,SELECT count(*) FROM teacher,course_teach
What is the total count of teachers?,SELECT count(*) FROM teacher,SELECT count(*) FROM teacher,course_teach
List the names of teachers in ascending order of age.,SELECT Name FROM teacher ORDER BY Age,SELECT Name FROM teacher ORDER BY Age ASC,course_teach
What are the names of the teachers ordered by ascending age?,SELECT Name FROM teacher ORDER BY Age,SELECT Name FROM teacher ORDER BY Age ASC,course_teach
What are the age and hometown of teachers?,"SELECT Age ,  Hometown FROM teacher","SELECT Age ,  Hometown FROM teacher",course_teach
What is the age and hometown of every teacher?,"SELECT Age ,  Hometown FROM teacher","SELECT Age ,  Hometown FROM teacher",course_teach
List the name of teachers whose hometown is not `` Little Lever Urban District '' .,SELECT Name FROM teacher WHERE Hometown  !=  'Little Lever Urban District',"select name from teacher where hometown != ""little lever urban district""",course_teach
What are the names of the teachers whose hometown is not `` Little Lever Urban District '' ?,SELECT Name FROM teacher WHERE Hometown  !=  'Little Lever Urban District',"select name from teacher where hometown != ""little lever urban district""",course_teach
Show the name of teachers aged either 32 or 33?,SELECT Name FROM teacher WHERE Age  =  32 OR Age  =  33,SELECT Name FROM teacher WHERE Age  =  32 OR Age  =  33,course_teach
What are the names of the teachers who are aged either 32 or 33?,SELECT Name FROM teacher WHERE Age  =  32 OR Age  =  33,SELECT Name FROM teacher WHERE Age  =  32 OR Age  =  33,course_teach
What is the hometown of the youngest teacher?,SELECT hometown FROM teacher WHERE age  =  (SELECT min(age) FROM teacher),SELECT Hometown FROM teacher ORDER BY Age ASC LIMIT 1,course_teach
Where is the youngest teacher from?,SELECT hometown FROM teacher WHERE age  =  (SELECT min(age) FROM teacher),SELECT Hometown FROM teacher ORDER BY Age ASC LIMIT 1,course_teach
Show different hometown of teachers and the number of teachers from each hometown.,"SELECT hometown ,  count(*) FROM teacher GROUP BY hometown","SELECT Hometown ,  COUNT(*) FROM teacher GROUP BY Hometown",course_teach
"For each hometown, how many teachers are there?","SELECT Hometown ,  count(*) FROM teacher GROUP BY Hometown","SELECT Hometown ,  COUNT(*) FROM teacher GROUP BY Hometown",course_teach
List the most common hometown of teachers.,SELECT hometown FROM teacher GROUP BY hometown ORDER BY count(*) DESC LIMIT 1,SELECT Hometown FROM teacher GROUP BY Hometown ORDER BY COUNT(*) DESC LIMIT 1,course_teach
What is the most commmon hometowns for teachers?,SELECT Hometown FROM teacher GROUP BY Hometown ORDER BY count(*) DESC LIMIT 1,SELECT Hometown FROM teacher GROUP BY Hometown ORDER BY COUNT(*) DESC LIMIT 1,course_teach
Show the hometowns shared by at least two teachers.,SELECT hometown FROM teacher GROUP BY hometown HAVING count(*)  >  1,SELECT Hometown FROM teacher GROUP BY Hometown HAVING COUNT(*)  >=  2,course_teach
What are the towns from which at least two teachers come from?,SELECT hometown FROM teacher GROUP BY hometown HAVING count(*)  >  1,SELECT Hometown FROM teacher GROUP BY Hometown HAVING COUNT(*)  >=  2,course_teach
Show names of teachers and the courses they are arranged to teach.,"SELECT T2.Name ,  T1.Course FROM course_arrange AS T1 JOIN teacher AS T2 ON T1.Teacher_ID  =  T2.Teacher_ID","SELECT T3.Name ,  T2.Course FROM course_arrange AS T1 JOIN course AS T2 ON T1.Course_ID  =  T2.Course_ID JOIN teacher AS T3 ON T1.Teacher_ID  =  T3.Teacher_ID",course_teach
What is the name of each teacher and what course they teach?,"SELECT T2.Name ,  T1.Course FROM course_arrange AS T1 JOIN teacher AS T2 ON T1.Teacher_ID  =  T2.Teacher_ID","SELECT T3.Name ,  T2.Course FROM course_arrange AS T1 JOIN course AS T2 ON T1.Course_ID  =  T2.Course_ID JOIN teacher AS T3 ON T1.Teacher_ID  =  T3.Teacher_ID",course_teach
Show names of teachers and the courses they are arranged to teach in ascending alphabetical order of the teacher's name.,"SELECT T2.Name ,  T1.Course FROM course_arrange AS T1 JOIN teacher AS T2 ON T1.Teacher_ID  =  T2.Teacher_ID ORDER BY T2.Name","SELECT T3.Name ,  T2.Course FROM course_arrange AS T1 JOIN course AS T2 ON T1.Course_ID  =  T2.Course_ID JOIN teacher AS T3 ON T1.Teacher_ID  =  T3.Teacher_ID ORDER BY T3.Name",course_teach
What are the names of the teachers and the courses they teach in ascending alphabetical order by the name of the teacher?,"SELECT T2.Name ,  T1.Course FROM course_arrange AS T1 JOIN teacher AS T2 ON T1.Teacher_ID  =  T2.Teacher_ID ORDER BY T2.Name","SELECT T3.Name ,  T2.Course FROM course_arrange AS T1 JOIN course AS T2 ON T1.Course_ID  =  T2.Course_ID JOIN teacher AS T3 ON T1.Teacher_ID  =  T3.Teacher_ID ORDER BY T3.Name",course_teach
Show the name of the teacher for the math course.,SELECT Name FROM teacher WHERE Teacher_ID IN (SELECT Teacher_ID FROM course_arrange WHERE Course_ID IN (SELECT Course_ID FROM course WHERE Course  =  'Math')),"SELECT T3.Name FROM course_arrange AS T1 JOIN course AS T2 ON T1.Course_ID  =  T2.Course_ID JOIN teacher AS T3 ON T1.Teacher_ID  =  T3.Teacher_ID WHERE T2.Course  =  ""Math""",course_teach
What are the names of the people who teach math courses?,SELECT name FROM instructor WHERE id IN (SELECT id FROM teaches WHERE course_id IN (SELECT course_id FROM course WHERE dept_name  =  'Math')),"SELECT T3.Name FROM course_arrange AS T1 JOIN course AS T2 ON T1.Course_ID  =  T2.Course_ID JOIN teacher AS T3 ON T1.Teacher_ID  =  T3.Teacher_ID WHERE T2.Course  =  ""Math""",course_teach
Show names of teachers and the number of courses they teach.,"SELECT Name ,  count(*) FROM teacher JOIN course_arrange ON teacher.Teacher_ID  =  course_arrange.Teacher_ID GROUP BY Name","SELECT T2.Name ,  COUNT(*) FROM course_arrange AS T1 JOIN teacher AS T2 ON T1.Teacher_ID  =  T2.Teacher_ID GROUP BY T2.Name",course_teach
What are the names of the teachers and how many courses do they teach?,"SELECT T2.Name ,  count(*) FROM course_arrange AS T1 JOIN teacher AS T2 ON T1.Teacher_ID  =  T2.Teacher_ID GROUP BY T1.Teacher_ID","SELECT T2.Name ,  COUNT(*) FROM course_arrange AS T1 JOIN teacher AS T2 ON T1.Teacher_ID  =  T2.Teacher_ID GROUP BY T2.Name",course_teach
Show names of teachers that teach at least two courses.,SELECT Name FROM teacher WHERE Teacher_ID IN (SELECT Teacher_ID FROM course_arrange GROUP BY Teacher_ID HAVING count(*)  >  1),SELECT T2.Name FROM course_arrange AS T1 JOIN teacher AS T2 ON T1.Teacher_ID  =  T2.Teacher_ID GROUP BY T2.Name HAVING COUNT(*)  >=  2,course_teach
What are the names of the teachers who teach at least two courses?,SELECT Name FROM teacher WHERE Teacher_ID IN (SELECT Teacher_ID FROM course_arrange GROUP BY Teacher_ID HAVING count(*)  >  1),SELECT T2.Name FROM course_arrange AS T1 JOIN teacher AS T2 ON T1.Teacher_ID  =  T2.Teacher_ID GROUP BY T2.Name HAVING COUNT(*)  >=  2,course_teach
List the names of teachers who have not been arranged to teach courses.,SELECT Name FROM teacher WHERE Teacher_ID NOT IN (SELECT Teacher_ID FROM course_arrange),SELECT Name FROM teacher WHERE Teacher_id NOT IN (SELECT Teacher_id FROM course_arrange),course_teach
