NLQ,PREDICTED SQL,GOLD SQL,DATABASE
Show ids for all templates that are used by more than one document.,SELECT Template_ID FROM Documents GROUP BY Template_ID HAVING count(*)  >  1,SELECT template_id FROM Documents GROUP BY template_id HAVING count(*)  >  1,cre_Doc_Template_Mgt
What are the template ids of any templates used in more than a single document?,SELECT T1.Template_ID FROM Templates AS T1 JOIN Documents AS T2 ON T1.Template_ID  =  T2.Template_ID GROUP BY T1.Template_ID HAVING count(T1.Template_ID)  >  1,SELECT template_id FROM Documents GROUP BY template_id HAVING count(*)  >  1,cre_Doc_Template_Mgt
Show ids for all templates not used by any document.,SELECT Template_ID FROM Templates WHERE Template_ID NOT IN (SELECT Template_ID FROM Documents),SELECT template_id FROM Templates EXCEPT SELECT template_id FROM Documents,cre_Doc_Template_Mgt
What are the ids for templates that are not used in any documents?,SELECT Template_ID FROM Templates WHERE Template_ID NOT IN (SELECT Template_ID FROM Documents) AND Template_ID IS NOT NULL,SELECT template_id FROM Templates EXCEPT SELECT template_id FROM Documents,cre_Doc_Template_Mgt
How many templates do we have?,SELECT count(*) FROM Templates,SELECT count(*) FROM Templates,cre_Doc_Template_Mgt
Count the number of templates.,SELECT count(*) FROM Templates,SELECT count(*) FROM Templates,cre_Doc_Template_Mgt
"Show template ids, version numbers, and template type codes for all templates.","SELECT Template_ID ,  Version_Number ,  Template_Type_Code FROM Templates","SELECT template_id ,  version_number ,  template_type_code FROM Templates",cre_Doc_Template_Mgt
"What are the ids, version numbers, and type codes for each template?","SELECT Template_ID ,  Version_Number ,  Template_Type_Code FROM Templates","SELECT template_id ,  version_number ,  template_type_code FROM Templates",cre_Doc_Template_Mgt
Show all distinct template type codes for all templates.,SELECT DISTINCT T1.Template_Type_Code FROM Ref_Template_Types AS T1 JOIN Templates AS T2 ON T1.Template_Type_Code  =  T2.Template_Type_Code,SELECT DISTINCT template_type_code FROM Templates,cre_Doc_Template_Mgt
What are the different template type codes?,SELECT DISTINCT Template_Type_Code FROM Ref_Template_Types,SELECT DISTINCT template_type_code FROM Templates,cre_Doc_Template_Mgt
What are the ids of templates with template type code PP or PPT?,"SELECT Template_ID FROM Templates WHERE Template_Type_Code  IN  ('PP','PPT')","SELECT template_id FROM Templates WHERE template_type_code  =  ""PP"" OR template_type_code  =  ""PPT""",cre_Doc_Template_Mgt
Return the ids of templates that have the code PP or PPT.,"SELECT Template_ID FROM Templates WHERE Template_Type_Code  IN  ('PP','PPT')","SELECT template_id FROM Templates WHERE template_type_code  =  ""PP"" OR template_type_code  =  ""PPT""",cre_Doc_Template_Mgt
How many templates have template type code CV?,SELECT count(*) FROM Templates WHERE Template_Type_Code  =  'CV',"SELECT count(*) FROM Templates WHERE template_type_code  =  ""CV""",cre_Doc_Template_Mgt
Count the number of templates of the type CV.,SELECT count(*) FROM Templates AS T1 JOIN Ref_Template_Types AS T2 ON T1.Template_Type_Code  =  T2.Template_Type_Code WHERE T2.Template_Type_Code  =  'CV',"SELECT count(*) FROM Templates WHERE template_type_code  =  ""CV""",cre_Doc_Template_Mgt
What is the version number and template type code for the template with version number later than 5?,"SELECT Version_Number ,  Template_Type_Code FROM Templates WHERE Version_Number  >  5","SELECT version_number ,  template_type_code FROM Templates WHERE version_number  >  5",cre_Doc_Template_Mgt
Return the version numbers and template type codes of templates with a version number greater than 5.,"SELECT Version_Number ,  Template_Type_Code FROM Templates WHERE Version_Number  >  5","SELECT version_number ,  template_type_code FROM Templates WHERE version_number  >  5",cre_Doc_Template_Mgt
Show all template type codes and number of templates for each.,"SELECT count(*) ,  T1.Template_Type_Code FROM Ref_Template_Types AS T1 JOIN Templates AS T2 ON T1.Template_Type_Code  =  T2.Template_Type_Code GROUP BY T1.Template_Type_Code","SELECT template_type_code ,  count(*) FROM Templates GROUP BY template_type_code",cre_Doc_Template_Mgt
"What are the different template type codes, and how many templates correspond to each?","SELECT T1.Template_Type_Code ,  count(*) FROM Ref_Template_Types AS T1 JOIN Templates AS T2 ON T1.Template_Type_Code  =  T2.Template_Type_Code GROUP BY T1.Template_Type_Code","SELECT template_type_code ,  count(*) FROM Templates GROUP BY template_type_code",cre_Doc_Template_Mgt
Which template type code has most number of templates?,SELECT T1.Template_Type_Code FROM Ref_Template_Types AS T1 JOIN Templates AS T2 ON T1.Template_Type_Code  =  T2.Template_Type_Code GROUP BY T1.Template_Type_Code ORDER BY count(T2.Template_ID) DESC LIMIT 1,SELECT template_type_code FROM Templates GROUP BY template_type_code ORDER BY count(*) DESC LIMIT 1,cre_Doc_Template_Mgt
Return the type code of the template type that the most templates belong to.,SELECT T1.Template_Type_Code FROM Ref_Template_Types AS T1 JOIN Templates AS T2 ON T1.Template_Type_Code  =  T2.Template_Type_Code GROUP BY T1.Template_Type_Code ORDER BY count(T2.Template_ID) DESC LIMIT 1,SELECT template_type_code FROM Templates GROUP BY template_type_code ORDER BY count(*) DESC LIMIT 1,cre_Doc_Template_Mgt
Show all template type codes with less than three templates.,SELECT Template_Type_Code FROM Templates GROUP BY Template_Type_Code HAVING count(*)  <  3,SELECT template_type_code FROM Templates GROUP BY template_type_code HAVING count(*)  <  3,cre_Doc_Template_Mgt
What are the codes of template types that have fewer than 3 templates?,SELECT Template_Type_Code FROM Templates GROUP BY Template_Type_Code HAVING count(*)  <  3,SELECT template_type_code FROM Templates GROUP BY template_type_code HAVING count(*)  <  3,cre_Doc_Template_Mgt
What the smallest version number and its template type code?,"SELECT min(Version_Number) ,  Template_Type_Code FROM Templates GROUP BY Template_Type_Code,Template_ID","SELECT min(Version_Number) ,  template_type_code FROM Templates",cre_Doc_Template_Mgt
"Return the lowest version number, along with its corresponding template type code.","SELECT min(Version_Number) ,  Template_Type_Code FROM Templates GROUP BY Template_Type_Code,Template_ID","SELECT min(Version_Number) ,  template_type_code FROM Templates",cre_Doc_Template_Mgt
"What is the template type code of the template used by document with the name ""Data base""?",SELECT T1.Template_Type_Code FROM Ref_Template_Types AS T1 JOIN Templates AS T2 ON T1.Template_Type_Code  =  T2.Template_Type_Code JOIN Documents AS T3 ON T2.Template_ID  =  T3.Template_ID WHERE T3.Document_Name  =  'Data base',"SELECT T1.template_type_code FROM Templates AS T1 JOIN Documents AS T2 ON T1.template_id  =  T2.template_id WHERE T2.document_name  =  ""Data base""",cre_Doc_Template_Mgt
Return the template type code of the template that is used by a document named Data base.,SELECT T1.Template_Type_Code FROM Ref_Template_Types AS T1 JOIN Templates AS T2 ON T1.Template_Type_Code  =  T2.Template_Type_Code JOIN Documents AS T3 ON T2.Template_ID  =  T3.Template_ID WHERE T3.Document_Name  =  'Data base',"SELECT T1.template_type_code FROM Templates AS T1 JOIN Documents AS T2 ON T1.template_id  =  T2.template_id WHERE T2.document_name  =  ""Data base""",cre_Doc_Template_Mgt
Show all document names using templates with template type code BK.,SELECT T1.Document_Name FROM Documents AS T1 JOIN Templates AS T2 ON T1.Template_ID  =  T2.Template_ID WHERE T2.Template_Type_Code  =  'BK',"SELECT T2.document_name FROM Templates AS T1 JOIN Documents AS T2 ON T1.template_id  =  T2.template_id WHERE T1.template_type_code  =  ""BK""",cre_Doc_Template_Mgt
What are the names of documents that use templates with the code BK?,SELECT T1.Document_Name FROM Documents AS T1 JOIN Templates AS T2 ON T1.Template_ID  =  T2.Template_ID WHERE T2.Template_Type_Code  =  'BK',"SELECT T2.document_name FROM Templates AS T1 JOIN Documents AS T2 ON T1.template_id  =  T2.template_id WHERE T1.template_type_code  =  ""BK""",cre_Doc_Template_Mgt
Show all template type codes and the number of documents using each type.,"SELECT count(*) ,  T1.Template_Type_Code FROM Ref_Template_Types AS T1 JOIN Templates AS T2 ON T1.Template_Type_Code  =  T2.Template_Type_Code JOIN Documents AS T3 ON T2.Template_ID  =  T3.Template_ID GROUP BY T1.Template_Type_Code","SELECT T1.template_type_code ,  count(*) FROM Templates AS T1 JOIN Documents AS T2 ON T1.template_id  =  T2.template_id GROUP BY T1.template_type_code",cre_Doc_Template_Mgt
"What are the different template type codes, and how many documents use each type?","SELECT count(*) ,  T1.Template_Type_Code FROM Ref_Template_Types AS T1 JOIN Templates AS T2 ON T1.Template_Type_Code  =  T2.Template_Type_Code JOIN Documents AS T3 ON T2.Template_ID  =  T3.Template_ID GROUP BY T1.Template_Type_Code","SELECT T1.template_type_code ,  count(*) FROM Templates AS T1 JOIN Documents AS T2 ON T1.template_id  =  T2.template_id GROUP BY T1.template_type_code",cre_Doc_Template_Mgt
Which template type code is used by most number of documents?,SELECT T1.Template_Type_Code FROM Templates AS T1 JOIN Documents AS T2 ON T1.Template_ID  =  T2.Template_ID GROUP BY T1.Template_Type_Code HAVING count(*)  =  (SELECT max(count(*)) FROM Templates AS T1 JOIN Documents AS T2 ON T1.Template_ID  =  T2.Template_ID GROUP BY T1.Template_Type_Code),SELECT T1.template_type_code FROM Templates AS T1 JOIN Documents AS T2 ON T1.template_id  =  T2.template_id GROUP BY T1.template_type_code ORDER BY count(*) DESC LIMIT 1,cre_Doc_Template_Mgt
Return the code of the template type that is most commonly used in documents.,SELECT T1.Template_Type_Code FROM Ref_Template_Types AS T1 JOIN Templates AS T2 ON T1.Template_Type_Code  =  T2.Template_Type_Code JOIN Documents AS T3 ON T2.Template_ID  =  T3.Template_ID GROUP BY T1.Template_Type_Code HAVING count(*)  =  (SELECT max(count(*)) FROM Templates AS T4 JOIN Documents AS T5 ON T4.Template_ID  =  T5.Template_ID GROUP BY T4.Template_ID),SELECT T1.template_type_code FROM Templates AS T1 JOIN Documents AS T2 ON T1.template_id  =  T2.template_id GROUP BY T1.template_type_code ORDER BY count(*) DESC LIMIT 1,cre_Doc_Template_Mgt
Show all template type codes that are not used by any document.,SELECT Template_Type_Code FROM Ref_Template_Types WHERE Template_Type_Code NOT IN (SELECT Template_Type_Code FROM Templates) AND Template_Type_Code NOT IN (SELECT Template_Type_Code FROM Documents),SELECT template_type_code FROM Templates EXCEPT SELECT template_type_code FROM Templates AS T1 JOIN Documents AS T2 ON T1.template_id  =  T2.template_id,cre_Doc_Template_Mgt
What are the codes of template types that are not used for any document?,SELECT Template_Type_Code FROM Ref_Template_Types WHERE Template_Type_Code NOT IN (SELECT Template_Type_Code FROM Templates) AND Template_Type_Code NOT IN (SELECT Template_Type_Code FROM Ref_Template_Types),SELECT template_type_code FROM Templates EXCEPT SELECT template_type_code FROM Templates AS T1 JOIN Documents AS T2 ON T1.template_id  =  T2.template_id,cre_Doc_Template_Mgt
Show all template type codes and descriptions.,"SELECT Template_Type_Code ,  Template_Type_Description FROM Ref_Template_Types","SELECT template_type_code ,  template_type_description FROM Ref_template_types",cre_Doc_Template_Mgt
What are the type codes and descriptions for all template types?,"SELECT Template_Type_Code ,  Template_Type_Description FROM Ref_Template_Types","SELECT template_type_code ,  template_type_description FROM Ref_template_types",cre_Doc_Template_Mgt
"What is the template type descriptions for template type code ""AD"".",SELECT Template_Type_Description FROM Ref_Template_Types WHERE Template_Type_Code  =  'AD',"SELECT template_type_description FROM Ref_template_types WHERE template_type_code  =  ""AD""",cre_Doc_Template_Mgt
Return the template type description of the template type with the code AD.,SELECT Template_Type_Description FROM Ref_Template_Types WHERE Template_Type_Code  =  'AD',"SELECT template_type_description FROM Ref_template_types WHERE template_type_code  =  ""AD""",cre_Doc_Template_Mgt
"What is the template type code for template type description ""Book"".",SELECT Template_Type_Code FROM Ref_Template_Types WHERE Template_Type_Description  =  'Book',"SELECT template_type_code FROM Ref_template_types WHERE template_type_description  =  ""Book""",cre_Doc_Template_Mgt
"Return the type code of the template type with the description ""Book"".",SELECT Template_Type_Code FROM Ref_Template_Types WHERE Template_Type_Description  =  'Book',"SELECT template_type_code FROM Ref_template_types WHERE template_type_description  =  ""Book""",cre_Doc_Template_Mgt
What are the distinct template type descriptions for the templates ever used by any document?,SELECT DISTINCT T1.Template_Type_Description FROM Ref_Template_Types AS T1 JOIN Templates AS T2 ON T1.Template_Type_Code  =  T2.Template_Type_Code JOIN Documents AS T3 ON T2.Template_ID  =  T3.Template_ID,SELECT DISTINCT T1.template_type_description FROM Ref_template_types AS T1 JOIN Templates AS T2 ON T1.template_type_code  = T2.template_type_code JOIN Documents AS T3 ON T2.Template_ID  =  T3.template_ID,cre_Doc_Template_Mgt
Return the different descriptions for templates that have been used in a document.,SELECT T1.Template_Type_Description FROM Ref_Template_Types AS T1 JOIN Templates AS T2 ON T1.Template_Type_Code  =  T2.Template_Type_Code JOIN Documents AS T3 ON T2.Template_ID  =  T3.Template_ID,SELECT DISTINCT T1.template_type_description FROM Ref_template_types AS T1 JOIN Templates AS T2 ON T1.template_type_code  = T2.template_type_code JOIN Documents AS T3 ON T2.Template_ID  =  T3.template_ID,cre_Doc_Template_Mgt
"What are the template ids with template type description ""Presentation"".",SELECT T1.Template_ID FROM Templates AS T1 JOIN Ref_Template_Types AS T2 ON T1.Template_Type_Code  =  T2.Template_Type_Code WHERE T2.Template_Type_Description  =  'Presentation',"SELECT T2.template_id FROM Ref_template_types AS T1 JOIN Templates AS T2 ON T1.template_type_code  = T2.template_type_code WHERE T1.template_type_description  =  ""Presentation""",cre_Doc_Template_Mgt
Return the ids corresponding to templates with the description 'Presentation'.,SELECT Template_ID FROM Templates WHERE Template_Details  =  'Presentation',"SELECT T2.template_id FROM Ref_template_types AS T1 JOIN Templates AS T2 ON T1.template_type_code  = T2.template_type_code WHERE T1.template_type_description  =  ""Presentation""",cre_Doc_Template_Mgt
How many paragraphs in total?,SELECT count(*) FROM Paragraphs,SELECT count(*) FROM Paragraphs,cre_Doc_Template_Mgt
Count the number of paragraphs.,SELECT count(*) FROM Paragraphs,SELECT count(*) FROM Paragraphs,cre_Doc_Template_Mgt
How many paragraphs for the document with name 'Summer Show'?,SELECT count(*) FROM Paragraphs AS T1 JOIN Documents AS T2 ON T1.Document_ID  =  T2.Document_ID WHERE T2.Document_Name  =  'Summer Show',SELECT count(*) FROM Paragraphs AS T1 JOIN Documents AS T2 ON T1.document_ID  =  T2.document_ID WHERE T2.document_name  =  'Summer Show',cre_Doc_Template_Mgt
Count the number of paragraphs in the document named 'Summer Show'.,SELECT count(*) FROM Paragraphs AS T1 JOIN Documents AS T2 ON T1.Document_ID  =  T2.Document_ID WHERE T2.Document_Name  =  'Summer Show',SELECT count(*) FROM Paragraphs AS T1 JOIN Documents AS T2 ON T1.document_ID  =  T2.document_ID WHERE T2.document_name  =  'Summer Show',cre_Doc_Template_Mgt
Show paragraph details for paragraph with text 'Korea ' .,SELECT * FROM Paragraphs WHERE Paragraph_Text  =  'Korea',select other_details from paragraphs where paragraph_text like 'korea',cre_Doc_Template_Mgt
What are the details for the paragraph that includes the text 'Korea ' ?,SELECT Other_Details FROM Paragraphs WHERE Paragraph_Text LIKE '%Korea%',select other_details from paragraphs where paragraph_text like 'korea',cre_Doc_Template_Mgt
Show all paragraph ids and texts for the document with name 'Welcome to NY'.,"SELECT T1.Paragraph_ID ,  T1.Paragraph_Text FROM Paragraphs AS T1 JOIN Documents AS T2 ON T1.Document_ID  =  T2.Document_ID WHERE T2.Document_Name  =  'Welcome to NY'","SELECT T1.paragraph_id ,   T1.paragraph_text FROM Paragraphs AS T1 JOIN Documents AS T2 ON T1.document_id  =  T2.document_id WHERE T2.Document_Name  =  'Welcome to NY'",cre_Doc_Template_Mgt
What are the ids and texts of paragraphs in the document titled 'Welcome to NY'?,"SELECT T1.Paragraph_ID ,  T1.Paragraph_Text FROM Paragraphs AS T1 JOIN Documents AS T2 ON T1.Document_ID  =  T2.Document_ID WHERE T2.Document_Name  =  'Welcome to NY'","SELECT T1.paragraph_id ,   T1.paragraph_text FROM Paragraphs AS T1 JOIN Documents AS T2 ON T1.document_id  =  T2.document_id WHERE T2.Document_Name  =  'Welcome to NY'",cre_Doc_Template_Mgt
"Show all paragraph texts for the document ""Customer reviews"".",SELECT T1.Paragraph_Text FROM Paragraphs AS T1 JOIN Documents AS T2 ON T1.Document_ID  =  T2.Document_ID WHERE T2.Document_Name  =  'Customer reviews',"SELECT T1.paragraph_text FROM Paragraphs AS T1 JOIN Documents AS T2 ON T1.document_id  =  T2.document_id WHERE T2.document_name  =  ""Customer reviews""",cre_Doc_Template_Mgt
What are the paragraph texts for the document with the name 'Customer reviews'?,SELECT T1.Paragraph_Text FROM Paragraphs AS T1 JOIN Documents AS T2 ON T1.Document_ID  =  T2.Document_ID WHERE T2.Document_Name  =  'Customer reviews',"SELECT T1.paragraph_text FROM Paragraphs AS T1 JOIN Documents AS T2 ON T1.document_id  =  T2.document_id WHERE T2.document_name  =  ""Customer reviews""",cre_Doc_Template_Mgt
