NLQ,PREDICTED SQL,GOLD SQL,DATABASE
How many shops are there in each location?,"SELECT Location, COUNT(Shop_ID) as Total_Shops FROM shop GROUP BY Location;","SELECT count(*) ,  LOCATION FROM shop GROUP BY LOCATION",employee_hire_evaluation
Find the manager name and district of the shop whose number of products is the largest.,"SELECT Manager_name, District FROM shop WHERE Number_products = (SELECT MAX(Number_products) FROM shop);","SELECT manager_name ,  district FROM shop ORDER BY number_products DESC LIMIT 1",employee_hire_evaluation
What are the manager name and district of the shop that sells the largest number of products?,"SELECT Manager_name, District FROM shop WHERE Number_products = (SELECT MAX(Number_products) FROM shop);","SELECT manager_name ,  district FROM shop ORDER BY number_products DESC LIMIT 1",employee_hire_evaluation
find the minimum and maximum number of products of all stores.,"SELECT MIN(Number_products) AS Min_Products, MAX(Number_products) AS Max_Products FROM shop;","SELECT min(Number_products) ,  max(Number_products) FROM shop",employee_hire_evaluation
What are the minimum and maximum number of products across all the shops?,"SELECT MIN(Number_products) AS Min_Products, MAX(Number_products) AS Max_Products FROM shop;","SELECT min(Number_products) ,  max(Number_products) FROM shop",employee_hire_evaluation
"Return the name, location and district of all shops in descending order of number of products.","SELECT Name, Location, District FROM shop ORDER BY Number_products DESC;","SELECT name ,  LOCATION ,  district FROM shop ORDER BY number_products DESC",employee_hire_evaluation
"Sort all the shops by number products in descending order, and return the name, location and district of each shop.","SELECT Name, Location, District FROM shop ORDER BY Number_products DESC;","SELECT name ,  LOCATION ,  district FROM shop ORDER BY number_products DESC",employee_hire_evaluation
Find the names of stores whose number products is more than the average number of products.,SELECT s.Name FROM shop s WHERE s.Number_products > (SELECT AVG(Number_products) FROM shop);,SELECT name FROM shop WHERE number_products  >  (SELECT avg(number_products) FROM shop),employee_hire_evaluation
Which shops' number products is above the average? Give me the shop names.,SELECT shop.Name FROM shop WHERE shop.Number_products > (SELECT AVG(Number_products) FROM shop);,SELECT name FROM shop WHERE number_products  >  (SELECT avg(number_products) FROM shop),employee_hire_evaluation
find the name of employee who was awarded the most times in the evaluation.,SELECT Name FROM employee WHERE Employee_ID = (   SELECT     Employee_ID   FROM     evaluation   GROUP BY     Employee_ID   ORDER BY     COUNT(*) DESC   LIMIT     1 );,SELECT t1.name FROM employee AS t1 JOIN evaluation AS t2 ON t1.Employee_ID  =  t2.Employee_ID GROUP BY t2.Employee_ID ORDER BY count(*) DESC LIMIT 1,employee_hire_evaluation
Which employee received the most awards in evaluations? Give me the employee name.,SELECT Name FROM employee WHERE Employee_ID = (   SELECT     Employee_ID   FROM     evaluation   GROUP BY     Employee_ID   ORDER BY     COUNT(*) DESC   LIMIT     1 );,SELECT t1.name FROM employee AS t1 JOIN evaluation AS t2 ON t1.Employee_ID  =  t2.Employee_ID GROUP BY t2.Employee_ID ORDER BY count(*) DESC LIMIT 1,employee_hire_evaluation
Find the name of the employee who got the highest one time bonus.,SELECT employee.Name FROM employee JOIN evaluation ON employee.Employee_ID = evaluation.Employee_ID ORDER BY evaluation.Bonus DESC LIMIT 1;,SELECT t1.name FROM employee AS t1 JOIN evaluation AS t2 ON t1.Employee_ID  =  t2.Employee_ID ORDER BY t2.bonus DESC LIMIT 1,employee_hire_evaluation
Which employee received the biggest bonus? Give me the employee name.,SELECT employee.Name FROM employee JOIN evaluation ON employee.Employee_ID = evaluation.Employee_ID ORDER BY evaluation.Bonus DESC LIMIT 1;,SELECT t1.name FROM employee AS t1 JOIN evaluation AS t2 ON t1.Employee_ID  =  t2.Employee_ID ORDER BY t2.bonus DESC LIMIT 1,employee_hire_evaluation
Find the names of employees who never won any award in the evaluation.,SELECT Name FROM employee WHERE Employee_ID NOT IN (SELECT Employee_ID FROM evaluation);,SELECT name FROM employee WHERE Employee_ID NOT IN (SELECT Employee_ID FROM evaluation),employee_hire_evaluation
What are the names of the employees who never received any evaluation?,SELECT employee.Name FROM employee LEFT JOIN evaluation ON employee.Employee_ID = evaluation.Employee_ID WHERE evaluation.Employee_ID IS NULL;,SELECT name FROM employee WHERE Employee_ID NOT IN (SELECT Employee_ID FROM evaluation),employee_hire_evaluation
What is the name of the shop that is hiring the largest number of employees?,SELECT shop.Name FROM shop JOIN hiring ON shop.Shop_ID = hiring.Shop_ID GROUP BY shop.Shop_ID ORDER BY COUNT(hiring.Employee_ID) DESC LIMIT 1;,SELECT t2.name FROM hiring AS t1 JOIN shop AS t2 ON t1.shop_id  =  t2.shop_id GROUP BY t1.shop_id ORDER BY count(*) DESC LIMIT 1,employee_hire_evaluation
Which shop has the most employees? Give me the shop name.,SELECT shop.Name FROM shop JOIN hiring ON shop.Shop_ID = hiring.Shop_ID GROUP BY shop.Shop_ID ORDER BY COUNT(hiring.Employee_ID) DESC LIMIT 1;,SELECT t2.name FROM hiring AS t1 JOIN shop AS t2 ON t1.shop_id  =  t2.shop_id GROUP BY t1.shop_id ORDER BY count(*) DESC LIMIT 1,employee_hire_evaluation
Find the name of the shops that do not hire any employee.,SELECT shop.Name FROM shop LEFT JOIN hiring ON shop.Shop_ID = hiring.Shop_ID WHERE hiring.Employee_ID IS NULL;,SELECT name FROM shop WHERE shop_id NOT IN (SELECT shop_id FROM hiring),employee_hire_evaluation
Which shops run with no employees? Find the shop names,SELECT shop.Name FROM shop LEFT JOIN hiring ON shop.Shop_ID = hiring.Shop_ID WHERE hiring.Employee_ID IS NULL;,SELECT name FROM shop WHERE shop_id NOT IN (SELECT shop_id FROM hiring),employee_hire_evaluation
Find the number of employees hired in each shop; show the shop name as well.,"SELECT shop.Name, COUNT(hiring.Employee_ID) as Number_of_Employees FROM shop JOIN hiring ON shop.Shop_ID = hiring.Shop_ID GROUP BY shop.Name;","SELECT count(*) ,  t2.name FROM hiring AS t1 JOIN shop AS t2 ON t1.shop_id  =  t2.shop_id GROUP BY t2.name",employee_hire_evaluation
"For each shop, return the number of employees working there and the name of the shop.","SELECT shop.Name, COUNT(hiring.Employee_ID) as Number_of_Employees FROM shop JOIN hiring ON shop.Shop_ID = hiring.Shop_ID GROUP BY shop.Shop_ID, shop.Name;","SELECT count(*) ,  t2.name FROM hiring AS t1 JOIN shop AS t2 ON t1.shop_id  =  t2.shop_id GROUP BY t2.name",employee_hire_evaluation
What is total bonus given in all evaluations?,SELECT SUM(Bonus) as Total_Bonus FROM evaluation;,SELECT sum(bonus) FROM evaluation,employee_hire_evaluation
Find the total amount of bonus given in all the evaluations.,SELECT SUM(Bonus) as Total_Bonus FROM evaluation;,SELECT sum(bonus) FROM evaluation,employee_hire_evaluation
Give me all the information about hiring.,SELECT * FROM hiring;,SELECT * FROM hiring,employee_hire_evaluation
What is all the information about hiring?,SELECT *  FROM     hiring;,SELECT * FROM hiring,employee_hire_evaluation
Which district has both stores with less than 3000 products and stores with more than 10000 products?,SELECT DISTINCT s1.District FROM     shop s1 JOIN     shop s2 ON     s1.District = s2.District WHERE     s1.Number_products < 3000 AND     s2.Number_products > 10000;,SELECT district FROM shop WHERE Number_products  <  3000 INTERSECT SELECT district FROM shop WHERE Number_products  >  10000,employee_hire_evaluation
Find the districts in which there are both shops selling less than 3000 products and shops selling more than 10000 products.,SELECT DISTINCT s1.District FROM     shop s1 JOIN     shop s2 ON s1.District = s2.District WHERE     s1.Number_products < 3000     AND s2.Number_products > 10000;,SELECT district FROM shop WHERE Number_products  <  3000 INTERSECT SELECT district FROM shop WHERE Number_products  >  10000,employee_hire_evaluation
How many different store locations are there?,SELECT COUNT(DISTINCT Location) FROM shop;,SELECT count(DISTINCT LOCATION) FROM shop,employee_hire_evaluation
Count the number of distinct store locations.,SELECT COUNT(DISTINCT Location) FROM shop;,SELECT count(DISTINCT LOCATION) FROM shop,employee_hire_evaluation
How many documents do we have?,SELECT COUNT(*)  FROM Documents;,SELECT count(*) FROM Documents,cre_Doc_Template_Mgt
Count the number of documents.,SELECT COUNT(*)  FROM Documents;,SELECT count(*) FROM Documents,cre_Doc_Template_Mgt
"List document IDs, document names, and document descriptions for all documents.","SELECT Document_ID, Document_Name, Document_Description FROM Documents;","SELECT document_id ,  document_name ,  document_description FROM Documents",cre_Doc_Template_Mgt
"What are the ids, names, and descriptions for all documents?","SELECT Document_ID, Document_Name, Document_Description FROM Documents;","SELECT document_id ,  document_name ,  document_description FROM Documents",cre_Doc_Template_Mgt
What is the document name and template id for document with description with the letter 'w' in it?,"SELECT Document_Name, Template_ID FROM Documents WHERE Document_Description LIKE '%w%';","SELECT document_name ,  template_id FROM Documents WHERE Document_Description LIKE ""%w%""",cre_Doc_Template_Mgt
Return the names and template ids for documents that contain the letter w in their description.,"SELECT Document_Name, Template_ID FROM Documents WHERE Document_Description LIKE '%w%';","SELECT document_name ,  template_id FROM Documents WHERE Document_Description LIKE ""%w%""",cre_Doc_Template_Mgt
"What is the document id, template id and description for document named ""Robbin CV""?","SELECT Document_ID, Template_ID, Document_Description FROM Documents WHERE Document_Name = ""Robbin CV"";","SELECT document_id ,  template_id ,  Document_Description FROM Documents WHERE document_name  =  ""Robbin CV""",cre_Doc_Template_Mgt
"Return the document id, template id, and description for the document with the name Robbin CV.","SELECT Documents.Document_ID, Documents.Template_ID, Documents.Document_Description FROM Documents WHERE Documents.Document_Name = 'Robbin CV';","SELECT document_id ,  template_id ,  Document_Description FROM Documents WHERE document_name  =  ""Robbin CV""",cre_Doc_Template_Mgt
How many different templates do all document use?,SELECT COUNT(DISTINCT Template_ID) FROM Documents;,SELECT count(DISTINCT template_id) FROM Documents,cre_Doc_Template_Mgt
Count the number of different templates used for documents.,SELECT COUNT(DISTINCT Template_ID) FROM Documents;,SELECT count(DISTINCT template_id) FROM Documents,cre_Doc_Template_Mgt
How many documents are using the template with type code 'PPT'?,SELECT COUNT(*)  FROM Documents d JOIN Templates t ON d.Template_ID = t.Template_ID WHERE t.Template_Type_Code = 'PPT';,SELECT count(*) FROM Documents AS T1 JOIN Templates AS T2 ON T1.Template_ID  =  T2.Template_ID WHERE T2.Template_Type_Code  =  'PPT',cre_Doc_Template_Mgt
Count the number of documents that use the PPT template type.,SELECT COUNT(*)  FROM Documents d JOIN Templates t ON d.Template_ID = t.Template_ID JOIN Ref_Template_Types rtt ON t.Template_Type_Code = rtt.Template_Type_Code WHERE rtt.Template_Type_Description = 'PPT';,SELECT count(*) FROM Documents AS T1 JOIN Templates AS T2 ON T1.Template_ID  =  T2.Template_ID WHERE T2.Template_Type_Code  =  'PPT',cre_Doc_Template_Mgt
Show all template ids and number of documents using each template.,"SELECT Templates.Template_ID, COUNT(Documents.Document_ID) as Number_of_Documents FROM Templates LEFT JOIN Documents ON Templates.Template_ID = Documents.Template_ID GROUP BY Templates.Template_ID;","SELECT template_id ,  count(*) FROM Documents GROUP BY template_id",cre_Doc_Template_Mgt
"What are all different template ids used for documents, and how many times were each of them used?","SELECT Template_ID, COUNT(Document_ID) as Usage_Count FROM Documents GROUP BY Template_ID;","SELECT template_id ,  count(*) FROM Documents GROUP BY template_id",cre_Doc_Template_Mgt
What is the id and type code for the template used by the most documents?,"SELECT Template_ID, Template_Type_Code FROM     Templates WHERE     Template_ID = (         SELECT             Template_ID         FROM             Documents         GROUP BY             Template_ID         ORDER BY             COUNT(*) DESC         LIMIT 1     );","SELECT T1.template_id ,  T2.Template_Type_Code FROM Documents AS T1 JOIN Templates AS T2 ON T1.template_id  =  T2.template_id GROUP BY T1.template_id ORDER BY count(*) DESC LIMIT 1",cre_Doc_Template_Mgt
Return the id and type code of the template that is used for the greatest number of documents.,"SELECT Template_ID, Template_Type_Code FROM   Templates WHERE   Template_ID = (     SELECT       Template_ID     FROM       Documents     GROUP BY       Template_ID     ORDER BY       COUNT(*) DESC     LIMIT 1   )","SELECT T1.template_id ,  T2.Template_Type_Code FROM Documents AS T1 JOIN Templates AS T2 ON T1.template_id  =  T2.template_id GROUP BY T1.template_id ORDER BY count(*) DESC LIMIT 1",cre_Doc_Template_Mgt
Show ids for all templates that are used by more than one document.,SELECT Template_ID FROM Documents GROUP BY Template_ID HAVING COUNT(Document_ID) > 1;,SELECT template_id FROM Documents GROUP BY template_id HAVING count(*)  >  1,cre_Doc_Template_Mgt
What are the template ids of any templates used in more than a single document?,SELECT Template_ID FROM Documents GROUP BY Template_ID HAVING COUNT(Document_ID) > 1;,SELECT template_id FROM Documents GROUP BY template_id HAVING count(*)  >  1,cre_Doc_Template_Mgt
Show ids for all templates not used by any document.,SELECT Template_ID FROM Templates WHERE Template_ID NOT IN (SELECT Template_ID FROM Documents);,SELECT template_id FROM Templates EXCEPT SELECT template_id FROM Documents,cre_Doc_Template_Mgt
What are the ids for templates that are not used in any documents?,SELECT Template_ID FROM Templates WHERE Template_ID NOT IN (SELECT Template_ID FROM Documents);,SELECT template_id FROM Templates EXCEPT SELECT template_id FROM Documents,cre_Doc_Template_Mgt
How many templates do we have?,SELECT COUNT(*)  FROM Templates;,SELECT count(*) FROM Templates,cre_Doc_Template_Mgt
Count the number of templates.,SELECT COUNT(*) FROM Templates;,SELECT count(*) FROM Templates,cre_Doc_Template_Mgt
"Show template ids, version numbers, and template type codes for all templates.","SELECT Template_ID, Version_Number, Template_Type_Code FROM Templates;","SELECT template_id ,  version_number ,  template_type_code FROM Templates",cre_Doc_Template_Mgt
"What are the ids, version numbers, and type codes for each template?","SELECT Template_ID, Version_Number, Template_Type_Code FROM Templates;","SELECT template_id ,  version_number ,  template_type_code FROM Templates",cre_Doc_Template_Mgt
Show all distinct template type codes for all templates.,SELECT DISTINCT Template_Type_Code FROM Templates;,SELECT DISTINCT template_type_code FROM Templates,cre_Doc_Template_Mgt
What are the different template type codes?,SELECT Template_Type_Code FROM Ref_Template_Types;,SELECT DISTINCT template_type_code FROM Templates,cre_Doc_Template_Mgt
What are the ids of templates with template type code PP or PPT?,"SELECT Template_ID FROM Templates WHERE Template_Type_Code IN ('PP', 'PPT');","SELECT template_id FROM Templates WHERE template_type_code  =  ""PP"" OR template_type_code  =  ""PPT""",cre_Doc_Template_Mgt
Return the ids of templates that have the code PP or PPT.,"SELECT Template_ID FROM Templates WHERE Template_Type_Code IN ('PP', 'PPT');","SELECT template_id FROM Templates WHERE template_type_code  =  ""PP"" OR template_type_code  =  ""PPT""",cre_Doc_Template_Mgt
How many templates have template type code CV?,SELECT COUNT(*) FROM Templates WHERE Template_Type_Code = 'CV';,"SELECT count(*) FROM Templates WHERE template_type_code  =  ""CV""",cre_Doc_Template_Mgt
Count the number of templates of the type CV.,SELECT COUNT(*)  FROM Templates  JOIN Ref_Template_Types ON Templates.Template_Type_Code = Ref_Template_Types.Template_Type_Code  WHERE Ref_Template_Types.Template_Type_Description = 'CV';,"SELECT count(*) FROM Templates WHERE template_type_code  =  ""CV""",cre_Doc_Template_Mgt
What is the version number and template type code for the template with version number later than 5?,"SELECT Version_Number, Template_Type_Code FROM Templates WHERE Version_Number > 5;","SELECT version_number ,  template_type_code FROM Templates WHERE version_number  >  5",cre_Doc_Template_Mgt
Return the version numbers and template type codes of templates with a version number greater than 5.,"SELECT Version_Number, Template_Type_Code FROM Templates WHERE Version_Number > 5;","SELECT version_number ,  template_type_code FROM Templates WHERE version_number  >  5",cre_Doc_Template_Mgt
Show all template type codes and number of templates for each.,"SELECT Template_Type_Code, COUNT(Template_ID) as Number_of_Templates FROM Templates GROUP BY Template_Type_Code;","SELECT template_type_code ,  count(*) FROM Templates GROUP BY template_type_code",cre_Doc_Template_Mgt
"What are the different template type codes, and how many templates correspond to each?","SELECT Template_Type_Code, COUNT(Template_ID) as Total_Templates FROM Templates GROUP BY Template_Type_Code;","SELECT template_type_code ,  count(*) FROM Templates GROUP BY template_type_code",cre_Doc_Template_Mgt
Which template type code has most number of templates?,SELECT Template_Type_Code FROM Templates GROUP BY Template_Type_Code ORDER BY COUNT(Template_ID) DESC LIMIT 1;,SELECT template_type_code FROM Templates GROUP BY template_type_code ORDER BY count(*) DESC LIMIT 1,cre_Doc_Template_Mgt
Return the type code of the template type that the most templates belong to.,SELECT Template_Type_Code FROM Templates GROUP BY Template_Type_Code ORDER BY COUNT(Template_ID) DESC LIMIT 1;,SELECT template_type_code FROM Templates GROUP BY template_type_code ORDER BY count(*) DESC LIMIT 1,cre_Doc_Template_Mgt
Show all template type codes with less than three templates.,SELECT Template_Type_Code FROM Templates GROUP BY Template_Type_Code HAVING COUNT(Template_ID) < 3;,SELECT template_type_code FROM Templates GROUP BY template_type_code HAVING count(*)  <  3,cre_Doc_Template_Mgt
