NLQ,PREDICTED SQL,GOLD SQL,DATABASE
Show different hometown of teachers and the number of teachers from each hometown.,"SELECT hometown, COUNT(*) FROM teacher GROUP BY hometown","SELECT Hometown ,  COUNT(*) FROM teacher GROUP BY Hometown",course_teach
"For each hometown, how many teachers are there?","SELECT COUNT(*) ,  Hometown FROM teacher GROUP BY Hometown","SELECT Hometown ,  COUNT(*) FROM teacher GROUP BY Hometown",course_teach
List the most common hometown of teachers.,SELECT hometown FROM teacher GROUP BY hometown ORDER BY count(*) DESC LIMIT 1,SELECT Hometown FROM teacher GROUP BY Hometown ORDER BY COUNT(*) DESC LIMIT 1,course_teach
What is the most commmon hometowns for teachers?,SELECT hometown FROM teacher GROUP BY hometown ORDER BY count(*) DESC LIMIT 1,SELECT Hometown FROM teacher GROUP BY Hometown ORDER BY COUNT(*) DESC LIMIT 1,course_teach
Show the hometowns shared by at least two teachers.,SELECT hometown FROM teacher GROUP BY hometown HAVING count(*) >= 2,SELECT Hometown FROM teacher GROUP BY Hometown HAVING COUNT(*)  >=  2,course_teach
What are the towns from which at least two teachers come from?,SELECT Hometown FROM teacher GROUP BY Hometown HAVING count(*) >= 2,SELECT Hometown FROM teacher GROUP BY Hometown HAVING COUNT(*)  >=  2,course_teach
Show names of teachers and the courses they are arranged to teach.,"SELECT T1.Name, T2.Course FROM teacher AS T1 JOIN course_arrange AS T2 ON T1.Teacher_ID = T2.Teacher_ID","SELECT T3.Name ,  T2.Course FROM course_arrange AS T1 JOIN course AS T2 ON T1.Course_ID  =  T2.Course_ID JOIN teacher AS T3 ON T1.Teacher_ID  =  T3.Teacher_ID",course_teach
What is the name of each teacher and what course they teach?,"SELECT T1.name, T2.title FROM instructor AS T1 JOIN teaches AS T2 ON T1.ID = T2.ID JOIN course AS T3 ON T2.course_id = T3.course_id","SELECT T3.Name ,  T2.Course FROM course_arrange AS T1 JOIN course AS T2 ON T1.Course_ID  =  T2.Course_ID JOIN teacher AS T3 ON T1.Teacher_ID  =  T3.Teacher_ID",course_teach
Show names of teachers and the courses they are arranged to teach in ascending alphabetical order of the teacher's name.,"SELECT T1.Name, T3.Course FROM teacher AS T1 JOIN course_arrange AS T2 ON T1.Teacher_ID = T2.Teacher_ID JOIN course AS T3 ON T2.Course_ID = T3.Course_ID ORDER BY T1.Name ASC","SELECT T3.Name ,  T2.Course FROM course_arrange AS T1 JOIN course AS T2 ON T1.Course_ID  =  T2.Course_ID JOIN teacher AS T3 ON T1.Teacher_ID  =  T3.Teacher_ID ORDER BY T3.Name",course_teach
What are the names of the teachers and the courses they teach in ascending alphabetical order by the name of the teacher?,"SELECT T1.name, T3.title FROM instructor AS T1 JOIN teaches AS T2 ON T1.ID = T2.ID JOIN course AS T3 ON T2.course_id = T3.course_id ORDER BY T1.name ASC","SELECT T3.Name ,  T2.Course FROM course_arrange AS T1 JOIN course AS T2 ON T1.Course_ID  =  T2.Course_ID JOIN teacher AS T3 ON T1.Teacher_ID  =  T3.Teacher_ID ORDER BY T3.Name",course_teach
Show the name of the teacher for the math course.,SELECT T3.name FROM teacher AS T3 JOIN course_arrange AS T2 ON T3.Teacher_ID = T2.Teacher_ID JOIN course AS T1 ON T2.Course_ID = T1.Course_ID WHERE T1.Course = 'math',"SELECT T3.Name FROM course_arrange AS T1 JOIN course AS T2 ON T1.Course_ID  =  T2.Course_ID JOIN teacher AS T3 ON T1.Teacher_ID  =  T3.Teacher_ID WHERE T2.Course  =  ""Math""",course_teach
What are the names of the people who teach math courses?,SELECT name FROM instructor WHERE dept_name = 'Math',"SELECT T3.Name FROM course_arrange AS T1 JOIN course AS T2 ON T1.Course_ID  =  T2.Course_ID JOIN teacher AS T3 ON T1.Teacher_ID  =  T3.Teacher_ID WHERE T2.Course  =  ""Math""",course_teach
Show names of teachers and the number of courses they teach.,"SELECT T1.name, COUNT(*) FROM instructor AS T1 JOIN teaches AS T2 ON T1.ID = T2.ID GROUP BY T1.name","SELECT T2.Name ,  COUNT(*) FROM course_arrange AS T1 JOIN teacher AS T2 ON T1.Teacher_ID  =  T2.Teacher_ID GROUP BY T2.Name",course_teach
What are the names of the teachers and how many courses do they teach?,"SELECT T1.name, COUNT(*) FROM instructor AS T1 JOIN teaches AS T2 ON T1.ID = T2.ID GROUP BY T1.name","SELECT T2.Name ,  COUNT(*) FROM course_arrange AS T1 JOIN teacher AS T2 ON T1.Teacher_ID  =  T2.Teacher_ID GROUP BY T2.Name",course_teach
Show names of teachers that teach at least two courses.,SELECT T1.name FROM instructor AS T1 JOIN teaches AS T2 ON T1.ID = T2.ID GROUP BY T1.ID HAVING count(*) >= 2,SELECT T2.Name FROM course_arrange AS T1 JOIN teacher AS T2 ON T1.Teacher_ID  =  T2.Teacher_ID GROUP BY T2.Name HAVING COUNT(*)  >=  2,course_teach
What are the names of the teachers who teach at least two courses?,SELECT T1.name FROM teacher AS T1 JOIN course_arrange AS T2 ON T1.Teacher_ID = T2.Teacher_ID GROUP BY T1.Teacher_ID HAVING count(*) >= 2,SELECT T2.Name FROM course_arrange AS T1 JOIN teacher AS T2 ON T1.Teacher_ID  =  T2.Teacher_ID GROUP BY T2.Name HAVING COUNT(*)  >=  2,course_teach
List the names of teachers who have not been arranged to teach courses.,SELECT Name FROM teacher WHERE Teacher_ID NOT IN (SELECT Teacher_ID FROM course_arrange),SELECT Name FROM teacher WHERE Teacher_id NOT IN (SELECT Teacher_id FROM course_arrange),course_teach
What are the names of the teachers whose courses have not been arranged?,SELECT name FROM teacher WHERE Teacher_ID NOT IN (SELECT Teacher_ID FROM course_arrange),SELECT Name FROM teacher WHERE Teacher_id NOT IN (SELECT Teacher_id FROM course_arrange),course_teach
How many visitors below age 30 are there?,SELECT COUNT(*) FROM visitor WHERE age < 30,SELECT count(*) FROM visitor WHERE age  <  30,museum_visit
"Find the names of the visitors whose membership level is higher than 4, and order the results by the level from high to low.","SELECT name, Level_of_membership FROM visitor WHERE Level_of_membership > 4 ORDER BY Level_of_membership DESC",SELECT name FROM visitor WHERE Level_of_membership  >  4 ORDER BY Level_of_membership DESC,museum_visit
What is the average age of the visitors whose membership level is not higher than 4?,SELECT AVG(age) FROM visitor WHERE Level_of_membership <= 4,SELECT avg(age) FROM visitor WHERE Level_of_membership  <=  4,museum_visit
"Find the name and membership level of the visitors whose membership level is higher than 4, and sort by their age from old to young.","SELECT name, Level_of_membership FROM visitor WHERE Level_of_membership > 4 ORDER BY Age DESC","SELECT name ,  Level_of_membership FROM visitor WHERE Level_of_membership  >  4 ORDER BY age DESC",museum_visit
Find the id and name of the museum that has the most staff members?,"SELECT Museum_ID, Name FROM museum ORDER BY Num_of_Staff DESC LIMIT 1","SELECT museum_id ,  name FROM museum ORDER BY num_of_staff DESC LIMIT 1",museum_visit
Find the average number of staff working for the museums that were open before 2009.,SELECT AVG(Num_of_Staff) FROM museum WHERE Open_Year < 2009,SELECT avg(num_of_staff) FROM museum WHERE open_year  <  2009,museum_visit
What are the opening year and staff number of the museum named Plaza Museum?,"SELECT Open_Year, Num_of_Staff FROM museum WHERE Name = 'Plaza Museum'","SELECT Num_of_Staff ,  Open_Year FROM museum WHERE name  =  'Plaza Museum'",museum_visit
find the names of museums which have more staff than the minimum staff number of all museums opened after 2010.,SELECT Name FROM museum WHERE Num_of_Staff > (SELECT min(Num_of_Staff) FROM museum WHERE Open_Year > 2010),SELECT name FROM museum WHERE num_of_staff  >  (SELECT min(num_of_staff) FROM museum WHERE open_year  >  2010),museum_visit
"find the id, name and age for visitors who visited some museums more than once.","SELECT T1.ID, T1.Name, T1.Age FROM visitor AS T1 JOIN visit AS T2 ON T1.ID = T2.visitor_ID GROUP BY T2.visitor_ID HAVING count(*) > 1","SELECT t1.id ,  t1.name ,  t1.age FROM visitor AS t1 JOIN visit AS t2 ON t1.id  =  t2.visitor_id GROUP BY t1.id HAVING count(*)  >  1",museum_visit
"What are the id, name and membership level of visitors who have spent the largest amount of money in total in all museum tickets?","SELECT T1.ID, T1.Name, T1.Level_of_membership FROM visitor AS T1 JOIN visit AS T2 ON T1.ID = T2.visitor_ID GROUP BY T1.ID, T1.Name, T1.Level_of_membership ORDER BY sum(T2.Total_spent) DESC LIMIT 1","SELECT t2.visitor_id ,  t1.name ,  t1.Level_of_membership FROM visitor AS t1 JOIN visit AS t2 ON t1.id  =  t2.visitor_id GROUP BY t2.visitor_id ORDER BY sum(t2.Total_spent) DESC LIMIT 1",museum_visit
What are the id and name of the museum visited most times?,"SELECT Museum_ID, Name FROM museum WHERE Museum_ID IN (SELECT Museum_ID FROM visit GROUP BY Museum_ID ORDER BY count(*) DESC LIMIT 1)","SELECT t2.Museum_ID ,  t1.name FROM museum AS t1 JOIN visit AS t2 ON t1.Museum_ID  =  t2.Museum_ID GROUP BY t2.Museum_ID ORDER BY count(*) DESC LIMIT 1",museum_visit
What is the name of the museum that had no visitor yet?,SELECT Name FROM museum WHERE Museum_ID NOT IN (SELECT Museum_ID FROM visit),SELECT name FROM museum WHERE Museum_ID NOT IN (SELECT museum_id FROM visit),museum_visit
Find the name and age of the visitor who bought the most tickets at once.,"SELECT name, age FROM visitor WHERE ID = (SELECT visitor_ID FROM visit ORDER BY Num_of_Ticket DESC LIMIT 1)","SELECT t1.name ,  t1.age FROM visitor AS t1 JOIN visit AS t2 ON t1.id  =  t2.visitor_id ORDER BY t2.num_of_ticket DESC LIMIT 1",museum_visit
What are the average and maximum number of tickets bought in all visits?,"SELECT AVG(Num_of_Ticket) ,  MAX(Num_of_Ticket) FROM visit","SELECT avg(num_of_ticket) ,  max(num_of_ticket) FROM visit",museum_visit
What is the total ticket expense of the visitors whose membership level is 1?,SELECT sum(T2.Total_spent) FROM visitor AS T1 JOIN visit AS T2 ON T1.ID = T2.visitor_ID WHERE T1.Level_of_membership = 1,SELECT sum(t2.Total_spent) FROM visitor AS t1 JOIN visit AS t2 ON t1.id  =  t2.visitor_id WHERE t1.Level_of_membership  =  1,museum_visit
What is the name of the visitor who visited both a museum opened before 2009 and a museum opened after 2011?,SELECT T1.Name FROM visitor AS T1 JOIN visit AS T2 ON T1.ID = T2.visitor_ID JOIN museum AS T3 ON T2.Museum_ID = T3.Museum_ID WHERE T3.Open_Year < 2009 AND T1.ID IN (SELECT T4.ID FROM visitor AS T4 JOIN visit AS T5 ON T4.ID = T5.visitor_ID JOIN museum AS T6 ON T5.Museum_ID = T6.Museum_ID WHERE T6.Open_Year > 2011),SELECT t1.name FROM visitor AS t1 JOIN visit AS t2 ON t1.id  =  t2.visitor_id JOIN museum AS t3 ON t3.Museum_ID  =  t2.Museum_ID WHERE t3.open_year  <  2009 INTERSECT SELECT t1.name FROM visitor AS t1 JOIN visit AS t2 ON t1.id  =  t2.visitor_id JOIN museum AS t3 ON t3.Museum_ID  =  t2.Museum_ID WHERE t3.open_year  >  2011,museum_visit
Find the number of visitors who did not visit any museum opened after 2010.,SELECT COUNT(DISTINCT visitor_ID) FROM visit WHERE Museum_ID NOT IN (SELECT Museum_ID FROM museum WHERE Open_Year > 2010),SELECT count(*) FROM visitor WHERE id NOT IN (SELECT t2.visitor_id FROM museum AS t1 JOIN visit AS t2 ON t1.Museum_ID  =  t2.Museum_ID WHERE t1.open_year  >  2010),museum_visit
How many museums were opened after 2013 or before 2008?,SELECT COUNT(*) FROM museum WHERE Open_Year > 2013 OR Open_Year < 2008,SELECT count(*) FROM museum WHERE open_year  >  2013 OR open_year  <  2008,museum_visit
Find the total number of players.,SELECT COUNT(*) FROM players,SELECT count(*) FROM players,wta_1
How many players are there?,SELECT COUNT(*) FROM players,SELECT count(*) FROM players,wta_1
Find the total number of matches.,SELECT COUNT(*) FROM matches,SELECT count(*) FROM matches,wta_1
Count the number of matches.,SELECT COUNT(*) FROM matches,SELECT count(*) FROM matches,wta_1
List the first name and birth date of all players from the country with code USA.,"SELECT first_name, birth_date FROM players WHERE country_code = 'USA'","SELECT first_name ,  birth_date FROM players WHERE country_code  =  'USA'",wta_1
What are the first names and birth dates of players from the USA?,"SELECT first_name, birth_date FROM players WHERE country_code = 'USA'","SELECT first_name ,  birth_date FROM players WHERE country_code  =  'USA'",wta_1
Find the average age of losers and winners of all matches.,"SELECT AVG(loser_age) AS avg_loser_age, AVG(winner_age) AS avg_winner_age FROM matches","SELECT avg(loser_age) ,  avg(winner_age) FROM matches",wta_1
What are the average ages of losers and winners across matches?,"SELECT AVG(loser_age) AS avg_loser_age, AVG(winner_age) AS avg_winner_age FROM matches","SELECT avg(loser_age) ,  avg(winner_age) FROM matches",wta_1
Find the average rank of winners in all matches.,SELECT AVG(winner_rank) FROM matches,SELECT avg(winner_rank) FROM matches,wta_1
What is the average rank for winners in all matches?,SELECT AVG(winner_rank) FROM matches,SELECT avg(winner_rank) FROM matches,wta_1
Find the highest rank of losers in all matches.,SELECT max(loser_rank) FROM matches,SELECT min(loser_rank) FROM matches,wta_1
What is the best rank of losers across all matches?,SELECT min(loser_rank) FROM matches,SELECT min(loser_rank) FROM matches,wta_1
find the number of distinct country codes of all players.,SELECT COUNT(DISTINCT country_code) FROM players,SELECT count(DISTINCT country_code) FROM players,wta_1
How many distinct countries do players come from?,SELECT COUNT(DISTINCT country_code) FROM players,SELECT count(DISTINCT country_code) FROM players,wta_1
Find the number of distinct name of losers.,SELECT COUNT(DISTINCT loser_name) FROM matches,SELECT count(DISTINCT loser_name) FROM matches,wta_1
How many different loser names are there?,SELECT COUNT(DISTINCT loser_name) FROM matches,SELECT count(DISTINCT loser_name) FROM matches,wta_1
Find the name of tourney that has more than 10 matches.,SELECT tourney_name FROM matches GROUP BY tourney_name HAVING count(*) > 10,SELECT tourney_name FROM matches GROUP BY tourney_name HAVING count(*)  >  10,wta_1
What are the names of tournaments that have more than 10 matches?,SELECT tourney_name FROM matches GROUP BY tourney_name HAVING count(*) > 10,SELECT tourney_name FROM matches GROUP BY tourney_name HAVING count(*)  >  10,wta_1
List the names of all winners who played in both 2013 and 2016.,SELECT winner_name FROM matches WHERE year = 2013 INTERSECT SELECT winner_name FROM matches WHERE year = 2016,SELECT winner_name FROM matches WHERE YEAR  =  2013 INTERSECT SELECT winner_name FROM matches WHERE YEAR  =  2016,wta_1
What are the names of players who won in both 2013 and 2016?,SELECT winner_name FROM matches WHERE year = 2013 INTERSECT SELECT winner_name FROM matches WHERE year = 2016,SELECT winner_name FROM matches WHERE YEAR  =  2013 INTERSECT SELECT winner_name FROM matches WHERE YEAR  =  2016,wta_1
